utc_time,pressure_dbar,temperature_c,conductivity_sm,turbidity_ftu,oxygen_raw_v,orp
2025-04-11T23:46:13Z,1727.992,2.2954,3.145239,0.653,0.8317,156.42044
2025-04-11T23:46:14Z,1728.002,2.2955,3.145286,0.652,0.8316,156.42044
2025-04-11T23:46:15Z,1727.994,2.2973,3.145381,0.652,0.8319,156.41026
2025-04-11T23:46:16Z,1727.918,2.3002,3.145636,0.654,0.8316,156.42044
2025-04-11T23:46:17Z,1727.942,2.2993,3.145577,0.653,0.8319,156.41026
2025-04-11T23:46:18Z,1727.869,2.2985,3.145519,0.652,0.8320,156.41026
2025-04-11T23:46:19Z,1727.799,2.2979,3.145449,0.653,0.8317,156.43061
2025-04-11T23:46:20Z,1727.840,2.2966,3.145351,0.651,0.8315,156.41026
2025-04-11T23:46:21Z,1727.798,2.2992,3.145503,0.652,0.8316,156.41026
2025-04-11T23:46:22Z,1727.763,2.2977,3.145413,0.653,0.8317,156.42088
2025-04-11T23:46:23Z,1727.781,2.2982,3.145450,0.652,0.8320,156.41026
2025-04-11T23:46:24Z,1727.742,2.2971,3.145386,0.652,0.8317,156.41026
2025-04-11T23:46:25Z,1727.668,2.2961,3.145311,0.651,0.8318,156.41026
2025-04-11T23:46:26Z,1727.744,2.2957,3.145281,0.652,0.8318,156.41026
2025-04-11T23:46:27Z,1727.697,2.2954,3.145278,0.653,0.8315,156.41026
2025-04-11T23:46:28Z,1727.660,2.2958,3.145255,0.653,0.8316,156.41026
2025-04-11T23:46:29Z,1727.633,2.2949,3.145210,0.653,0.8316,156.41026
2025-04-11T23:46:30Z,1727.655,2.2938,3.145135,0.653,0.8315,156.41026
2025-04-11T23:46:31Z,1727.635,2.2938,3.145127,0.652,0.8314,156.41026
2025-04-11T23:46:32Z,1727.664,2.2932,3.145087,0.653,0.8314,156.42044
2025-04-11T23:46:33Z,1727.613,2.2934,3.145068,0.652,0.8315,156.41026
2025-04-11T23:46:34Z,1727.573,2.2938,3.145098,0.650,0.8316,156.41026
2025-04-11T23:46:35Z,1727.648,2.2977,3.145351,0.652,0.8316,156.43061
2025-04-11T23:46:36Z,1727.584,2.2967,3.145357,0.652,0.8315,156.42044
2025-04-11T23:46:37Z,1727.562,2.2950,3.145209,0.652,0.8315,156.41026
2025-04-11T23:46:38Z,1727.575,2.2951,3.145214,0.652,0.8314,156.41026
2025-04-11T23:46:39Z,1727.523,2.2951,3.145209,0.652,0.8314,156.41026
2025-04-11T23:46:40Z,1727.568,2.2951,3.145216,0.653,0.8314,156.42980
2025-04-11T23:46:41Z,1727.517,2.2948,3.145184,0.649,0.8318,156.42044
2025-04-11T23:46:42Z,1727.484,2.2943,3.145154,0.653,0.8314,156.42044
2025-04-11T23:46:43Z,1727.342,2.2937,3.145092,0.652,0.8314,156.41026
2025-04-11T23:46:44Z,1727.389,2.2936,3.145094,0.653,0.8317,156.42044
2025-04-11T23:46:45Z,1727.335,2.2938,3.145104,0.652,0.8314,156.42044
2025-04-11T23:46:46Z,1727.253,2.2941,3.145113,0.654,0.8316,156.41026
2025-04-11T23:46:47Z,1727.191,2.2939,3.145101,0.651,0.8316,156.41026
2025-04-11T23:46:48Z,1727.151,2.2939,3.145098,0.652,0.8315,156.41026
2025-04-11T23:46:49Z,1727.131,2.2940,3.145115,0.651,0.8313,156.41026
2025-04-11T23:46:50Z,1726.979,2.2947,3.145150,0.653,0.8314,156.41026
2025-04-11T23:46:51Z,1727.052,2.2950,3.145180,0.651,0.8318,156.41026
2025-04-11T23:46:52Z,1726.927,2.2946,3.145164,0.651,0.8315,156.41026
2025-04-11T23:46:53Z,1726.959,2.2947,3.145159,0.654,0.8311,156.41026
2025-04-11T23:46:54Z,1726.896,2.2947,3.145147,0.651,0.8318,156.41026
2025-04-11T23:46:55Z,1726.860,2.2940,3.145105,0.652,0.8315,156.41026
2025-04-11T23:46:56Z,1726.884,2.2948,3.145144,0.651,0.8315,156.43061
2025-04-11T23:46:57Z,1726.778,2.2949,3.145168,0.659,0.8314,156.41026
2025-04-11T23:46:58Z,1726.817,2.2947,3.145168,0.659,0.8320,156.41026
2025-04-11T23:46:59Z,1726.804,2.2947,3.145139,0.652,0.8314,156.41026
2025-04-11T23:47:00Z,1726.765,2.2938,3.145106,0.653,0.8316,156.41026
2025-04-11T23:47:01Z,1726.748,2.2934,3.145067,0.652,0.8315,156.41026
2025-04-11T23:47:02Z,1726.765,2.2936,3.145010,0.653,0.8316,156.42003
2025-04-11T23:47:03Z,1726.709,2.2931,3.145006,0.651,0.8316,156.41026
2025-04-11T23:47:04Z,1726.717,2.2925,3.144958,0.652,0.8313,156.41026
2025-04-11T23:47:05Z,1726.772,2.2923,3.144951,0.652,0.8315,156.41026
2025-04-11T23:47:06Z,1726.685,2.2913,3.144896,0.653,0.8316,156.42044
2025-04-11T23:47:07Z,1726.726,2.2917,3.144884,0.653,0.8314,156.41026
2025-04-11T23:47:08Z,1726.705,2.2910,3.144839,0.653,0.8313,156.41026
2025-04-11T23:47:09Z,1726.696,2.2905,3.144770,0.654,0.8316,156.41026
2025-04-11T23:47:10Z,1726.719,2.2912,3.144861,0.651,0.8314,156.41026
2025-04-11T23:47:11Z,1726.718,2.2916,3.144878,0.654,0.8314,156.41026
2025-04-11T23:47:12Z,1726.709,2.2912,3.144865,0.653,0.8315,156.42044
2025-04-11T23:47:13Z,1726.609,2.2916,3.144897,0.653,0.8313,156.41026
2025-04-11T23:47:14Z,1726.626,2.2935,3.145069,0.653,0.8318,156.41026
2025-04-11T23:47:15Z,1726.512,2.2964,3.145245,0.651,0.8314,156.41026
2025-04-11T23:47:16Z,1726.572,2.2981,3.145393,0.652,0.8317,156.41026
2025-04-11T23:47:17Z,1726.432,2.2974,3.145272,0.652,0.8320,156.42044
2025-04-11T23:47:18Z,1726.473,2.2940,3.145126,0.652,0.8318,156.41026
2025-04-11T23:47:19Z,1726.334,2.2927,3.144979,0.653,0.8315,156.41026
2025-04-11T23:47:20Z,1726.349,2.2915,3.144895,0.654,0.8317,156.41026
2025-04-11T23:47:21Z,1726.279,2.2907,3.144822,0.652,0.8320,156.41026
2025-04-11T23:47:22Z,1726.289,2.2904,3.144776,0.652,0.8315,156.41026
2025-04-11T23:47:23Z,1726.228,2.2904,3.144777,0.651,0.8316,156.42044
2025-04-11T23:47:24Z,1726.190,2.2898,3.144753,0.651,0.8315,156.44079
2025-04-11T23:47:25Z,1726.141,2.2900,3.144756,0.651,0.8318,156.41026
2025-04-11T23:47:26Z,1726.150,2.2896,3.144717,0.653,0.8319,156.41026
2025-04-11T23:47:27Z,1726.118,2.2884,3.144650,0.652,0.8315,156.41026
2025-04-11T23:47:28Z,1726.080,2.2883,3.144600,0.654,0.8318,156.41026
2025-04-11T23:47:29Z,1726.095,2.2884,3.144620,0.655,0.8318,156.42044
2025-04-11T23:47:30Z,1726.035,2.2873,3.144543,0.652,0.8314,156.42044
2025-04-11T23:47:31Z,1726.027,2.2865,3.144469,0.652,0.8318,156.41026
2025-04-11T23:47:32Z,1726.013,2.2862,3.144448,0.652,0.8317,156.41026
2025-04-11T23:47:33Z,1725.984,2.2864,3.144447,0.654,0.8317,156.41026
2025-04-11T23:47:34Z,1725.958,2.2865,3.144467,0.651,0.8315,156.42044
2025-04-11T23:47:35Z,1725.979,2.2866,3.144463,0.652,0.8320,156.41026
2025-04-11T23:47:36Z,1725.948,2.2866,3.144473,0.654,0.8317,156.41026
2025-04-11T23:47:37Z,1725.927,2.2866,3.144462,0.654,0.8318,156.41026
2025-04-11T23:47:38Z,1725.935,2.2868,3.144475,0.653,0.8318,156.41026
2025-04-11T23:47:39Z,1725.944,2.2866,3.144474,0.652,0.8316,156.41026
2025-04-11T23:47:40Z,1725.934,2.2866,3.144469,0.653,0.8321,156.42044
2025-04-11T23:47:41Z,1725.863,2.2868,3.144493,0.652,0.8318,156.41026
2025-04-11T23:47:42Z,1725.894,2.2869,3.144513,0.653,0.8319,156.42044
2025-04-11T23:47:43Z,1725.887,2.2870,3.144487,0.653,0.8319,156.41026
2025-04-11T23:47:44Z,1725.885,2.2869,3.144493,0.653,0.8317,156.42044
2025-04-11T23:47:45Z,1725.861,2.2869,3.144498,0.652,0.8321,156.42044
2025-04-11T23:47:46Z,1725.853,2.2869,3.144498,0.652,0.8319,156.41026
2025-04-11T23:47:47Z,1725.888,2.2869,3.144502,0.660,0.8320,156.41026
2025-04-11T23:47:48Z,1725.853,2.2872,3.144511,0.654,0.8318,156.41026
2025-04-11T23:47:49Z,1725.856,2.2876,3.144528,0.653,0.8324,156.42044
2025-04-11T23:47:50Z,1725.855,2.2874,3.144534,0.654,0.8321,156.41026
2025-04-11T23:47:51Z,1725.837,2.2875,3.144540,0.653,0.8324,156.42044
2025-04-11T23:47:52Z,1725.823,2.2880,3.144575,0.654,0.8323,156.42044
2025-04-11T23:47:53Z,1725.866,2.2878,3.144566,0.651,0.8323,156.44079
2025-04-11T23:47:54Z,1725.795,2.2877,3.144555,0.654,0.8322,156.42044
2025-04-11T23:47:55Z,1725.828,2.2878,3.144560,0.652,0.8322,156.42044
2025-04-11T23:47:56Z,1725.866,2.2879,3.144577,0.651,0.8322,156.43061
2025-04-11T23:47:57Z,1725.816,2.2879,3.144565,0.654,0.8325,156.42044
2025-04-11T23:47:58Z,1725.866,2.2873,3.144535,0.654,0.8321,156.43061
2025-04-11T23:47:59Z,1725.830,2.2875,3.144532,0.653,0.8322,156.41026
2025-04-11T23:48:00Z,1725.856,2.2869,3.144514,0.651,0.8325,156.41026
2025-04-11T23:48:01Z,1725.860,2.2872,3.144526,0.653,0.8321,156.46114
2025-04-11T23:48:02Z,1725.874,2.2880,3.144561,0.653,0.8325,156.43061
2025-04-11T23:48:03Z,1725.879,2.2886,3.144618,0.662,0.8325,156.47131
2025-04-11T23:48:04Z,1725.869,2.2886,3.144625,0.655,0.8320,156.48149
2025-04-11T23:48:05Z,1725.877,2.2883,3.144603,0.653,0.8323,156.45096
2025-04-11T23:48:06Z,1725.860,2.2884,3.144607,0.652,0.8324,156.46114
2025-04-11T23:48:07Z,1725.896,2.2884,3.144610,0.652,0.8323,156.45096
2025-04-11T23:48:08Z,1725.811,2.2884,3.144611,0.651,0.8327,156.41026
2025-04-11T23:48:09Z,1725.882,2.2894,3.144666,0.653,0.8325,156.43061
2025-04-11T23:48:10Z,1725.805,2.2899,3.144717,0.652,0.8322,156.43061
2025-04-11T23:48:11Z,1725.826,2.2895,3.144710,0.653,0.8322,156.41026
2025-04-11T23:48:12Z,1725.799,2.2895,3.144702,0.653,0.8325,156.44079
2025-04-11T23:48:13Z,1725.822,2.2897,3.144703,0.659,0.8323,156.41026
2025-04-11T23:48:14Z,1725.742,2.2895,3.144711,0.653,0.8322,156.45096
2025-04-11T23:48:15Z,1725.835,2.2901,3.144723,0.654,0.8324,156.45096
2025-04-11T23:48:16Z,1725.758,2.2908,3.144794,0.651,0.8324,156.47131
2025-04-11T23:48:17Z,1725.696,2.2906,3.144782,0.651,0.8320,156.45096
2025-04-11T23:48:18Z,1725.737,2.2912,3.144852,0.650,0.8326,156.44079
2025-04-11T23:48:19Z,1725.726,2.2896,3.144720,0.651,0.8326,156.41026
2025-04-11T23:48:20Z,1725.694,2.2899,3.144713,0.650,0.8323,156.42044
2025-04-11T23:48:21Z,1725.668,2.2913,3.144841,0.650,0.8322,156.41026
2025-04-11T23:48:22Z,1725.665,2.2919,3.144884,0.653,0.8322,156.45096
2025-04-11T23:48:23Z,1725.648,2.2902,3.144784,0.653,0.8323,156.43061
2025-04-11T23:48:24Z,1725.668,2.2914,3.144800,0.654,0.8324,156.43061
2025-04-11T23:48:25Z,1725.605,2.2899,3.144715,0.651,0.8322,156.44079
2025-04-11T23:48:26Z,1725.751,2.2892,3.144676,0.651,0.8324,156.42044
2025-04-11T23:48:27Z,1725.632,2.2895,3.144695,0.651,0.8320,156.42044
2025-04-11T23:48:28Z,1725.677,2.2904,3.144738,0.653,0.8324,156.43061
2025-04-11T23:48:29Z,1725.683,2.2898,3.144726,0.653,0.8320,156.43061
2025-04-11T23:48:30Z,1725.684,2.2891,3.144671,0.653,0.8322,156.44079
2025-04-11T23:48:31Z,1725.636,2.2898,3.144708,0.651,0.8324,156.42044
2025-04-11T23:48:32Z,1725.716,2.2901,3.144755,0.653,0.8321,156.43061
2025-04-11T23:48:33Z,1725.641,2.2902,3.144756,0.656,0.8319,156.42044
2025-04-11T23:48:34Z,1725.696,2.2906,3.144804,0.652,0.8323,156.41026
2025-04-11T23:48:35Z,1725.679,2.2901,3.144756,0.652,0.8324,156.45096
2025-04-11T23:48:36Z,1725.781,2.2879,3.144579,0.651,0.8320,156.45096
2025-04-11T23:48:37Z,1725.784,2.2880,3.144570,0.655,0.8321,156.41026
2025-04-11T23:48:38Z,1725.801,2.2880,3.144575,0.653,0.8320,156.43061
2025-04-11T23:48:39Z,1725.832,2.2878,3.144563,0.652,0.8324,156.43061
2025-04-11T23:48:40Z,1725.901,2.2871,3.144525,0.653,0.8321,156.41026
2025-04-11T23:48:41Z,1725.901,2.2872,3.144535,0.652,0.8322,156.43061
2025-04-11T23:48:42Z,1725.950,2.2869,3.144504,0.650,0.8324,156.44079
2025-04-11T23:48:43Z,1725.991,2.2871,3.144514,0.650,0.8320,156.44079
2025-04-11T23:48:44Z,1725.959,2.2871,3.144518,0.652,0.8322,156.42044
2025-04-11T23:48:45Z,1726.080,2.2872,3.144516,0.653,0.8324,156.44079
2025-04-11T23:48:46Z,1726.014,2.2873,3.144527,0.653,0.8320,156.54254
2025-04-11T23:48:47Z,1726.067,2.2870,3.144517,0.654,0.8325,156.44079
2025-04-11T23:48:48Z,1726.064,2.2872,3.144532,0.652,0.8320,156.43061
2025-04-11T23:48:49Z,1726.044,2.2875,3.144561,0.651,0.8323,156.45096
2025-04-11T23:48:50Z,1726.124,2.2876,3.144571,0.653,0.8323,156.46114
2025-04-11T23:48:51Z,1726.103,2.2874,3.144534,0.654,0.8321,156.44079
2025-04-11T23:48:52Z,1726.123,2.2858,3.144418,0.651,0.8321,156.45096
2025-04-11T23:48:53Z,1726.156,2.2853,3.144377,0.653,0.8324,156.51201
2025-04-11T23:48:54Z,1726.146,2.2854,3.144384,0.651,0.8324,156.55271
2025-04-11T23:48:55Z,1726.169,2.2852,3.144371,0.652,0.8326,156.49166
2025-04-11T23:48:56Z,1726.180,2.2846,3.144341,0.652,0.8322,156.49166
2025-04-11T23:48:57Z,1726.177,2.2853,3.144379,0.653,0.8324,156.47131
2025-04-11T23:48:58Z,1726.192,2.2849,3.144354,0.652,0.8324,156.45096
2025-04-11T23:48:59Z,1726.123,2.2844,3.144297,0.652,0.8322,156.42044
2025-04-11T23:49:00Z,1726.213,2.2847,3.144312,0.655,0.8325,156.47131
2025-04-11T23:49:01Z,1726.099,2.2855,3.144385,0.654,0.8322,156.50184
2025-04-11T23:49:02Z,1726.203,2.2854,3.144391,0.655,0.8321,156.47131
2025-04-11T23:49:03Z,1726.190,2.2851,3.144365,0.653,0.8323,156.47131
2025-04-11T23:49:04Z,1726.178,2.2851,3.144362,0.650,0.8326,156.52219
2025-04-11T23:49:05Z,1726.193,2.2846,3.144341,0.652,0.8323,156.46114
2025-04-11T23:49:06Z,1726.175,2.2846,3.144340,0.651,0.8325,156.48149
2025-04-11T23:49:07Z,1726.236,2.2846,3.144328,0.651,0.8325,156.54254
2025-04-11T23:49:08Z,1726.293,2.2849,3.144349,0.653,0.8323,156.49166
2025-04-11T23:49:09Z,1726.221,2.2853,3.144362,0.652,0.8324,156.43061
2025-04-11T23:49:10Z,1726.243,2.2851,3.144367,0.652,0.8323,156.46114
2025-04-11T23:49:11Z,1726.223,2.2851,3.144360,0.652,0.8324,156.48149
2025-04-11T23:49:12Z,1726.327,2.2851,3.144363,0.653,0.8323,156.44079
2025-04-11T23:49:13Z,1726.290,2.2851,3.144369,0.651,0.8324,156.45096
2025-04-11T23:49:14Z,1726.313,2.2851,3.144367,0.654,0.8325,156.46114
2025-04-11T23:49:15Z,1726.315,2.2852,3.144369,0.654,0.8325,156.49166
2025-04-11T23:49:16Z,1726.324,2.2852,3.144368,0.653,0.8327,156.45096
2025-04-11T23:49:17Z,1726.275,2.2852,3.144378,0.655,0.8325,156.45096
2025-04-11T23:49:18Z,1726.345,2.2850,3.144359,0.652,0.8325,156.52219
2025-04-11T23:49:19Z,1726.301,2.2849,3.144352,0.651,0.8325,156.46114
2025-04-11T23:49:20Z,1726.269,2.2851,3.144359,0.654,0.8324,156.46114
2025-04-11T23:49:21Z,1726.324,2.2852,3.144373,0.651,0.8326,156.48149
2025-04-11T23:49:22Z,1726.280,2.2851,3.144368,0.655,0.8325,156.43061
2025-04-11T23:49:23Z,1726.333,2.2851,3.144373,0.651,0.8322,156.47131
2025-04-11T23:49:24Z,1726.322,2.2851,3.144367,0.658,0.8326,156.50184
2025-04-11T23:49:25Z,1726.306,2.2851,3.144364,0.651,0.8328,156.49166
2025-04-11T23:49:26Z,1726.296,2.2850,3.144355,0.654,0.8323,156.49166
2025-04-11T23:49:27Z,1726.314,2.2850,3.144357,0.653,0.8326,156.47131
2025-04-11T23:49:28Z,1726.344,2.2850,3.144357,0.652,0.8325,156.52219
2025-04-11T23:49:29Z,1726.338,2.2850,3.144357,0.653,0.8327,156.55271
2025-04-11T23:49:30Z,1726.363,2.2850,3.144355,0.651,0.8326,156.52219
2025-04-11T23:49:31Z,1726.353,2.2851,3.144362,0.651,0.8325,156.47131
2025-04-11T23:49:32Z,1726.367,2.2851,3.144361,0.650,0.8328,156.46114
2025-04-11T23:49:33Z,1726.349,2.2851,3.144355,0.652,0.8325,156.45096
2025-04-11T23:49:34Z,1726.367,2.2849,3.144358,0.651,0.8327,156.49166
2025-04-11T23:49:35Z,1726.431,2.2848,3.144349,0.652,0.8326,156.50184
2025-04-11T23:49:36Z,1726.371,2.2847,3.144341,0.653,0.8325,156.43061
2025-04-11T23:49:37Z,1726.443,2.2844,3.144316,0.655,0.8327,156.48149
2025-04-11T23:49:38Z,1726.361,2.2844,3.144306,0.654,0.8327,156.45096
2025-04-11T23:49:39Z,1726.330,2.2844,3.144327,0.652,0.8326,156.49166
2025-04-11T23:49:40Z,1726.288,2.2840,3.144293,0.652,0.8328,156.45096
2025-04-11T23:49:41Z,1726.275,2.2848,3.144332,0.653,0.8322,156.51201
2025-04-11T23:49:42Z,1726.215,2.2846,3.144322,0.651,0.8328,156.51201
2025-04-11T23:49:43Z,1726.170,2.2841,3.144285,0.649,0.8326,156.49166
2025-04-11T23:49:44Z,1726.174,2.2837,3.144246,0.652,0.8325,156.50184
2025-04-11T23:49:45Z,1726.048,2.2842,3.144273,0.652,0.8327,156.51201
2025-04-11T23:49:46Z,1726.100,2.2838,3.144252,0.652,0.8327,156.50184
2025-04-11T23:49:47Z,1726.015,2.2838,3.144230,0.654,0.8327,156.49166
2025-04-11T23:49:48Z,1725.990,2.2831,3.144189,0.652,0.8327,156.51201
2025-04-11T23:49:49Z,1725.996,2.2834,3.144198,0.653,0.8324,156.47131
2025-04-11T23:49:50Z,1726.004,2.2838,3.144241,0.652,0.8327,156.50184
2025-04-11T23:49:51Z,1725.963,2.2842,3.144275,0.652,0.8323,156.50184
2025-04-11T23:49:52Z,1725.916,2.2840,3.144253,0.652,0.8329,156.53236
2025-04-11T23:49:53Z,1725.934,2.2842,3.144274,0.654,0.8325,156.48149
2025-04-11T23:49:54Z,1725.931,2.2846,3.144306,0.653,0.8329,156.52219
2025-04-11T23:49:55Z,1725.947,2.2847,3.144323,0.653,0.8325,156.48149
2025-04-11T23:49:56Z,1725.891,2.2847,3.144297,0.653,0.8326,156.46114
2025-04-11T23:49:57Z,1725.935,2.2844,3.144288,0.650,0.8325,156.50184
2025-04-11T23:49:58Z,1725.899,2.2839,3.144254,0.651,0.8327,156.47131
2025-04-11T23:49:59Z,1725.939,2.2839,3.144258,0.653,0.8328,156.52219
2025-04-11T23:50:00Z,1725.829,2.2839,3.144253,0.663,0.8327,156.49166
2025-04-11T23:50:01Z,1725.813,2.2840,3.144260,0.654,0.8329,156.43061
2025-04-11T23:50:02Z,1725.798,2.2830,3.144217,0.651,0.8324,156.44079
2025-04-11T23:50:03Z,1725.700,2.2829,3.144194,0.653,0.8327,156.48149
2025-04-11T23:50:04Z,1725.670,2.2834,3.144208,0.651,0.8325,156.52219
2025-04-11T23:50:05Z,1725.566,2.2838,3.144220,0.651,0.8328,156.47131
2025-04-11T23:50:06Z,1725.522,2.2844,3.144269,0.659,0.8325,156.52219
2025-04-11T23:50:07Z,1725.474,2.2850,3.144317,0.652,0.8329,156.48149
2025-04-11T23:50:08Z,1725.397,2.2845,3.144287,0.653,0.8326,156.49166
2025-04-11T23:50:09Z,1725.315,2.2843,3.144258,0.651,0.8324,156.50184
2025-04-11T23:50:10Z,1725.285,2.2840,3.144242,0.654,0.8331,156.53236
2025-04-11T23:50:11Z,1725.260,2.2834,3.144189,0.652,0.8325,156.54254
2025-04-11T23:50:12Z,1725.174,2.2836,3.144202,0.653,0.8330,156.50184
2025-04-11T23:50:13Z,1725.126,2.2834,3.144178,0.653,0.8327,156.47131
2025-04-11T23:50:14Z,1725.096,2.2833,3.144163,0.651,0.8328,156.49166
2025-04-11T23:50:15Z,1725.050,2.2832,3.144168,0.653,0.8328,156.52219
2025-04-11T23:50:16Z,1724.937,2.2831,3.144161,0.653,0.8330,156.58324
2025-04-11T23:50:17Z,1724.942,2.2831,3.144151,0.651,0.8328,156.52219
2025-04-11T23:50:18Z,1724.870,2.2832,3.144152,0.655,0.8327,156.53236
2025-04-11T23:50:19Z,1724.847,2.2828,3.144110,0.656,0.8327,156.46114
2025-04-11T23:50:20Z,1724.800,2.2826,3.144098,0.654,0.8329,156.45096
2025-04-11T23:50:21Z,1724.748,2.2818,3.144046,0.651,0.8330,156.56289
2025-04-11T23:50:22Z,1724.729,2.2818,3.144031,0.654,0.8329,156.53236
2025-04-11T23:50:23Z,1724.708,2.2822,3.144060,0.653,0.8328,156.45096
2025-04-11T23:50:24Z,1724.674,2.2824,3.144086,0.655,0.8325,156.50184
2025-04-11T23:50:25Z,1724.601,2.2818,3.144022,0.654,0.8329,156.49166
2025-04-11T23:50:26Z,1724.712,2.2817,3.144023,0.651,0.8329,156.50184
2025-04-11T23:50:27Z,1724.616,2.2817,3.144021,0.651,0.8326,156.56289
2025-04-11T23:50:28Z,1724.664,2.2816,3.144006,0.654,0.8330,156.54254
2025-04-11T23:50:29Z,1724.690,2.2817,3.144015,0.653,0.8330,156.51201
2025-04-11T23:50:30Z,1724.632,2.2819,3.144033,0.650,0.8326,156.53236
2025-04-11T23:50:31Z,1724.707,2.2826,3.144087,0.651,0.8329,156.53236
2025-04-11T23:50:32Z,1724.665,2.2827,3.144097,0.650,0.8329,156.53236
2025-04-11T23:50:33Z,1724.725,2.2843,3.144212,0.649,0.8330,156.51201
2025-04-11T23:50:34Z,1724.668,2.2838,3.144187,0.650,0.8324,156.48149
2025-04-11T23:50:35Z,1724.726,2.2838,3.144192,0.652,0.8328,156.53236
2025-04-11T23:50:36Z,1724.756,2.2835,3.144178,0.652,0.8331,156.46114
2025-04-11T23:50:37Z,1724.703,2.2852,3.144320,0.653,0.8328,156.48149
2025-04-11T23:50:38Z,1724.777,2.2852,3.144306,0.653,0.8330,156.49166
2025-04-11T23:50:39Z,1724.795,2.2842,3.144234,0.652,0.8331,156.51201
2025-04-11T23:50:40Z,1724.825,2.2843,3.144222,0.653,0.8331,156.50184
2025-04-11T23:50:41Z,1724.781,2.2845,3.144231,0.653,0.8328,156.49166
2025-04-11T23:50:42Z,1724.802,2.2845,3.144236,0.652,0.8333,156.48149
2025-04-11T23:50:43Z,1724.781,2.2842,3.144224,0.651,0.8329,156.48149
2025-04-11T23:50:44Z,1724.757,2.2841,3.144211,0.652,0.8328,156.46114
2025-04-11T23:50:45Z,1724.775,2.2839,3.144198,0.660,0.8331,156.45096
2025-04-11T23:50:46Z,1724.715,2.2832,3.144146,0.658,0.8331,156.51201
2025-04-11T23:50:47Z,1724.695,2.2835,3.144171,0.652,0.8330,156.49166
2025-04-11T23:50:48Z,1724.611,2.2834,3.144159,0.650,0.8331,156.51201
2025-04-11T23:50:49Z,1724.646,2.2833,3.144156,0.652,0.8328,156.49166
2025-04-11T23:50:50Z,1724.536,2.2830,3.144129,0.653,0.8330,156.52219
2025-04-11T23:50:51Z,1724.587,2.2833,3.144131,0.651,0.8325,156.50184
2025-04-11T23:50:52Z,1724.441,2.2839,3.144203,0.654,0.8331,156.51201
2025-04-11T23:50:53Z,1724.423,2.2838,3.144190,0.654,0.8329,156.52219
2025-04-11T23:50:54Z,1724.387,2.2831,3.144146,0.651,0.8329,156.50184
2025-04-11T23:50:55Z,1724.292,2.2842,3.144176,0.651,0.8331,156.49166
2025-04-11T23:50:56Z,1724.295,2.2832,3.144139,0.655,0.8329,156.49166
2025-04-11T23:50:57Z,1724.225,2.2833,3.144121,0.651,0.8328,156.48149
2025-04-11T23:50:58Z,1724.192,2.2832,3.144116,0.651,0.8330,156.50184
2025-04-11T23:50:59Z,1724.175,2.2829,3.144094,0.650,0.8332,156.46114
2025-04-11T23:51:00Z,1724.107,2.2830,3.144104,0.653,0.8328,156.53236
2025-04-11T23:51:01Z,1724.095,2.2830,3.144100,0.652,0.8328,156.51201
2025-04-11T23:51:02Z,1724.113,2.2829,3.144099,0.654,0.8329,156.49166
2025-04-11T23:51:03Z,1723.980,2.2829,3.144092,0.656,0.8331,156.44079
2025-04-11T23:51:04Z,1724.026,2.2831,3.144115,0.654,0.8327,156.49166
2025-04-11T23:51:05Z,1724.025,2.2833,3.144120,0.652,0.8330,156.47131
2025-04-11T23:51:06Z,1723.964,2.2834,3.144124,0.654,0.8326,156.50184
2025-04-11T23:51:07Z,1723.938,2.2836,3.144144,0.650,0.8328,156.50184
2025-04-11T23:51:08Z,1723.921,2.2834,3.144131,0.652,0.8330,156.51201
2025-04-11T23:51:09Z,1723.927,2.2834,3.144119,0.650,0.8331,156.47131
2025-04-11T23:51:10Z,1723.931,2.2832,3.144105,0.651,0.8329,156.53236
2025-04-11T23:51:11Z,1723.845,2.2831,3.144098,0.654,0.8329,156.50184
2025-04-11T23:51:12Z,1723.860,2.2827,3.144059,0.652,0.8328,156.55271
2025-04-11T23:51:13Z,1723.874,2.2795,3.143833,0.652,0.8331,156.54254
2025-04-11T23:51:14Z,1723.862,2.2787,3.143757,0.652,0.8329,156.49166
2025-04-11T23:51:15Z,1723.856,2.2779,3.143702,0.651,0.8330,156.49166
2025-04-11T23:51:16Z,1723.791,2.2788,3.143758,0.651,0.8328,156.49166
2025-04-11T23:51:17Z,1723.823,2.2787,3.143749,0.652,0.8332,156.46114
2025-04-11T23:51:18Z,1723.815,2.2795,3.143799,0.660,0.8328,156.46114
2025-04-11T23:51:19Z,1723.780,2.2797,3.143821,0.653,0.8328,156.51201
2025-04-11T23:51:20Z,1723.797,2.2786,3.143750,0.657,0.8329,156.54254
2025-04-11T23:51:21Z,1723.784,2.2777,3.143690,0.655,0.8328,156.57306
2025-04-11T23:51:22Z,1723.822,2.2780,3.143672,0.651,0.8328,156.46114
2025-04-11T23:51:23Z,1723.781,2.2780,3.143680,0.650,0.8332,156.49166
2025-04-11T23:51:24Z,1723.728,2.2784,3.143703,0.652,0.8329,156.50184
2025-04-11T23:51:25Z,1723.830,2.2791,3.143783,0.650,0.8329,156.51201
2025-04-11T23:51:26Z,1723.718,2.2796,3.143826,0.651,0.8330,156.52219
2025-04-11T23:51:27Z,1723.775,2.2795,3.143799,0.653,0.8330,156.56289
2025-04-11T23:51:28Z,1723.693,2.2789,3.143766,0.653,0.8332,156.50184
2025-04-11T23:51:29Z,1723.700,2.2788,3.143751,0.652,0.8328,156.54254
