utc_time,latitude,longitude,pressure_dbar,temperature_c,conductivity_sm,turbidity_ftu,oxygen_raw_v,orp
2025-04-11T21:45:06Z,27.114401,-165.443225,1807.871000,2.193300,3.140541,0.649000,0.845800,152.553920
2025-04-11T21:45:07Z,27.114400,-165.443232,1807.862000,2.195300,3.140585,0.652000,0.845700,152.614970
2025-04-11T21:45:08Z,27.114400,-165.443239,1807.829000,2.194300,3.140526,0.652000,0.845800,152.574270
2025-04-11T21:45:09Z,27.114399,-165.443246,1807.855000,2.195600,3.140600,0.650000,0.845500,152.574270
2025-04-11T21:45:10Z,27.114399,-165.443253,1807.891000,2.192500,3.140475,0.651000,0.846000,152.604800
2025-04-11T21:45:11Z,27.114398,-165.443260,1807.907000,2.194200,3.140501,0.650000,0.845900,152.645500
2025-04-11T21:45:12Z,27.114398,-165.443266,1807.838000,2.196300,3.140566,0.648000,0.845700,152.574270
2025-04-11T21:45:13Z,27.114397,-165.443273,1807.839000,2.192700,3.140433,0.652000,0.845700,152.584450
2025-04-11T21:45:14Z,27.114396,-165.443280,1807.894000,2.193900,3.140463,0.653000,0.846000,152.625150
2025-04-11T21:45:15Z,27.114396,-165.443287,1807.827000,2.193700,3.140376,0.649000,0.845900,152.604800
2025-04-11T21:45:16Z,27.114395,-165.443294,1807.865000,2.192700,3.140421,0.650000,0.845600,152.604800
2025-04-11T21:45:17Z,27.114395,-165.443301,1807.895000,2.196000,3.140713,0.651000,0.845800,152.574270
2025-04-11T21:45:18Z,27.114394,-165.443308,1807.865000,2.198200,3.140828,0.654000,0.845900,152.533570
2025-04-11T21:45:19Z,27.114394,-165.443315,1807.891000,2.196000,3.140696,0.651000,0.845900,152.574270
2025-04-11T21:45:20Z,27.114393,-165.443322,1807.879000,2.196400,3.140662,0.651000,0.845700,152.574270
2025-04-11T21:45:21Z,27.114392,-165.443329,1807.884000,2.194800,3.140590,0.652000,0.846000,152.581190
2025-04-11T21:45:22Z,27.114392,-165.443336,1807.871000,2.195400,3.140580,0.649000,0.845800,152.609220
2025-04-11T21:45:23Z,27.114391,-165.443343,1807.880000,2.192600,3.140472,0.650000,0.845800,152.553920
2025-04-11T21:45:24Z,27.114391,-165.443350,1807.879000,2.191900,3.140334,0.649000,0.845900,152.564100
2025-04-11T21:45:25Z,27.114390,-165.443357,1807.823000,2.192100,3.140282,0.652000,0.845800,152.625150
2025-04-11T21:45:26Z,27.114391,-165.443360,1807.875000,2.194800,3.140449,0.665000,0.846000,152.635320
2025-04-11T21:45:27Z,27.114392,-165.443363,1807.895000,2.199600,3.140890,0.649000,0.845700,152.604800
2025-04-11T21:45:28Z,27.114394,-165.443365,1807.904000,2.200400,3.140960,0.661000,0.845600,152.584450
2025-04-11T21:45:29Z,27.114395,-165.443367,1807.914000,2.187400,3.140163,0.653000,0.845800,152.614970
2025-04-11T21:45:30Z,27.114396,-165.443369,1807.835000,2.191500,3.140447,0.649000,0.846200,152.584450
2025-04-11T21:45:31Z,27.114398,-165.443371,1807.932000,2.180000,3.139398,0.650000,0.845900,152.625150
2025-04-11T21:45:32Z,27.114399,-165.443373,1807.906000,2.188000,3.139885,0.650000,0.845900,152.676020
2025-04-11T21:45:33Z,27.114401,-165.443375,1807.783000,2.192300,3.140352,0.652000,0.846000,152.614970
2025-04-11T21:45:34Z,27.114394,-165.443376,1807.871000,2.192500,3.140308,0.649000,0.846000,152.635320
2025-04-11T21:45:35Z,27.114384,-165.443375,1807.845000,2.196900,3.140813,0.649000,0.845900,152.655670
2025-04-11T21:45:36Z,27.114374,-165.443374,1807.878000,2.186400,3.140199,0.650000,0.845900,152.635320
2025-04-11T21:45:37Z,27.114364,-165.443374,1807.806000,2.189300,3.139840,0.649000,0.846000,152.645500
2025-04-11T21:45:38Z,27.114354,-165.443373,1807.865000,2.192800,3.140253,0.648000,0.846000,152.726900
2025-04-11T21:45:39Z,27.114344,-165.443372,1807.850000,2.191900,3.140317,0.649000,0.846000,152.665850
2025-04-11T21:45:40Z,27.114334,-165.443372,1807.864000,2.192400,3.140294,0.649000,0.846300,152.716720
2025-04-11T21:45:41Z,27.114324,-165.443371,1807.846000,2.191600,3.140313,0.649000,0.845900,152.686200
2025-04-11T21:45:42Z,27.114322,-165.443364,1807.859000,2.193300,3.140382,0.649000,0.846100,152.665850
2025-04-11T21:45:43Z,27.114320,-165.443356,1807.895000,2.193300,3.140360,0.653000,0.846000,152.716720
2025-04-11T21:45:44Z,27.114319,-165.443347,1807.871000,2.192900,3.140270,0.648000,0.845900,152.716720
2025-04-11T21:45:45Z,27.114318,-165.443339,1807.828000,2.197600,3.140741,0.648000,0.846000,152.696370
2025-04-11T21:45:46Z,27.114316,-165.443331,1807.825000,2.186900,3.139933,0.649000,0.846400,152.716720
2025-04-11T21:45:47Z,27.114315,-165.443323,1807.809000,2.188800,3.140029,0.651000,0.846000,152.676020
2025-04-11T21:45:48Z,27.114313,-165.443314,1807.802000,2.191100,3.140219,0.648000,0.846000,152.696370
2025-04-11T21:45:49Z,27.114313,-165.443306,1807.832000,2.196000,3.140777,0.648000,0.846300,152.716720
2025-04-11T21:45:50Z,27.114318,-165.443297,1807.830000,2.196700,3.140745,0.649000,0.846200,152.676020
2025-04-11T21:45:51Z,27.114323,-165.443287,1807.839000,2.196600,3.140656,0.651000,0.846500,152.726900
2025-04-11T21:45:52Z,27.114329,-165.443278,1807.801000,2.194200,3.140570,0.650000,0.846200,152.676020
2025-04-11T21:45:53Z,27.114334,-165.443268,1807.804000,2.197000,3.140695,0.649000,0.846000,152.706550
2025-04-11T21:45:54Z,27.114340,-165.443259,1807.712000,2.193200,3.140346,0.651000,0.846000,152.716720
2025-04-11T21:45:55Z,27.114345,-165.443249,1807.708000,2.193900,3.140475,0.648000,0.846300,152.726900
2025-04-11T21:45:56Z,27.114351,-165.443240,1807.688000,2.204500,3.141207,0.652000,0.845900,152.747250
2025-04-11T21:45:57Z,27.114351,-165.443234,1807.708000,2.211500,3.141883,0.652000,0.846300,152.716720
2025-04-11T21:45:58Z,27.114345,-165.443234,1807.660000,2.208900,3.141955,0.650000,0.845900,152.737070
2025-04-11T21:45:59Z,27.114339,-165.443235,1807.711000,2.187100,3.140080,0.651000,0.846500,152.726900
2025-04-11T21:46:00Z,27.114333,-165.443235,1807.729000,2.179300,3.139272,0.650000,0.846300,152.717950
2025-04-11T21:46:01Z,27.114326,-165.443235,1807.625000,2.172400,3.138710,0.650000,0.846500,152.747250
2025-04-11T21:46:02Z,27.114320,-165.443235,1807.673000,2.178600,3.139145,0.651000,0.846000,152.747250
2025-04-11T21:46:03Z,27.114314,-165.443236,1807.673000,2.179200,3.139263,0.648000,0.845800,152.726900
2025-04-11T21:46:04Z,27.114308,-165.443236,1807.673000,2.187700,3.139866,0.648000,0.846000,152.706550
2025-04-11T21:46:05Z,27.114306,-165.443237,1807.676000,2.190100,3.140170,0.649000,0.846200,152.737070
2025-04-11T21:46:06Z,27.114310,-165.443238,1807.613000,2.199000,3.140914,0.651000,0.846000,152.747250
2025-04-11T21:46:07Z,27.114314,-165.443239,1807.623000,2.209800,3.141839,0.650000,0.845800,152.726900
2025-04-11T21:46:08Z,27.114317,-165.443240,1807.598000,2.197000,3.140983,0.649000,0.845900,152.737070
2025-04-11T21:46:09Z,27.114321,-165.443242,1807.589000,2.187800,3.140019,0.652000,0.845900,152.716720
2025-04-11T21:46:10Z,27.114325,-165.443243,1807.585000,2.188400,3.140001,0.655000,0.845900,152.747250
2025-04-11T21:46:11Z,27.114329,-165.443244,1807.534000,2.175200,3.138994,0.651000,0.846400,152.726900
2025-04-11T21:46:12Z,27.114333,-165.443245,1807.544000,2.173400,3.138751,0.652000,0.845900,152.696370
2025-04-11T21:46:13Z,27.114332,-165.443247,1807.492000,2.174700,3.138863,0.649000,0.845900,152.726900
2025-04-11T21:46:14Z,27.114328,-165.443250,1807.494000,2.173700,3.138768,0.652000,0.845900,152.696370
2025-04-11T21:46:15Z,27.114323,-165.443252,1807.497000,2.176500,3.138965,0.651000,0.846000,152.716720
2025-04-11T21:46:16Z,27.114318,-165.443254,1807.516000,2.176700,3.138975,0.648000,0.846200,152.726900
2025-04-11T21:46:17Z,27.114313,-165.443257,1807.498000,2.182300,3.139462,0.651000,0.845800,152.716720
2025-04-11T21:46:18Z,27.114309,-165.443259,1807.499000,2.182800,3.139460,0.649000,0.846100,152.716720
2025-04-11T21:46:19Z,27.114304,-165.443261,1807.502000,2.186700,3.139854,0.650000,0.845700,152.737070
2025-04-11T21:46:20Z,27.114299,-165.443264,1807.500000,2.190200,3.140081,0.650000,0.846100,152.737480
2025-04-11T21:46:21Z,27.114295,-165.443266,1807.493000,2.190600,3.140106,0.651000,0.845800,152.736630
2025-04-11T21:46:22Z,27.114290,-165.443269,1807.508000,2.193500,3.140399,0.653000,0.845900,152.737070
2025-04-11T21:46:23Z,27.114285,-165.443271,1807.594000,2.194800,3.140631,0.650000,0.846100,152.737480
2025-04-11T21:46:24Z,27.114280,-165.443273,1807.549000,2.182400,3.139738,0.650000,0.846200,152.715400
2025-04-11T21:46:25Z,27.114276,-165.443276,1807.554000,2.173600,3.138782,0.649000,0.846200,152.726900
2025-04-11T21:46:26Z,27.114271,-165.443278,1807.625000,2.173100,3.138742,0.650000,0.845900,152.747250
2025-04-11T21:46:27Z,27.114266,-165.443280,1807.586000,2.173400,3.138729,0.652000,0.846200,152.737070
2025-04-11T21:46:28Z,27.114262,-165.443283,1807.643000,2.176800,3.138992,0.656000,0.846100,152.747250
2025-04-11T21:46:29Z,27.114260,-165.443282,1807.564000,2.176000,3.138940,0.652000,0.846000,152.747250
2025-04-11T21:46:30Z,27.114261,-165.443278,1807.639000,2.178900,3.139165,0.649000,0.846000,152.665850
2025-04-11T21:46:31Z,27.114263,-165.443274,1807.592000,2.175200,3.138914,0.649000,0.845800,152.716720
2025-04-11T21:46:32Z,27.114264,-165.443270,1807.619000,2.173700,3.138784,0.648000,0.846000,152.726900
2025-04-11T21:46:33Z,27.114266,-165.443266,1807.576000,2.173200,3.138718,0.650000,0.846000,152.696370
2025-04-11T21:46:34Z,27.114267,-165.443262,1807.665000,2.173800,3.138783,0.651000,0.845800,152.747250
2025-04-11T21:46:35Z,27.114269,-165.443258,1807.604000,2.173600,3.138764,0.650000,0.845800,152.747250
2025-04-11T21:46:36Z,27.114270,-165.443254,1807.613000,2.176200,3.138945,0.651000,0.846200,152.737480
2025-04-11T21:46:37Z,27.114276,-165.443255,1807.620000,2.179200,3.139178,0.651000,0.846000,152.726900
2025-04-11T21:46:38Z,27.114285,-165.443260,1807.584000,2.174000,3.138789,0.648000,0.846300,152.736630
2025-04-11T21:46:39Z,27.114293,-165.443265,1807.628000,2.172100,3.138646,0.652000,0.846300,152.747250
2025-04-11T21:46:40Z,27.114302,-165.443270,1807.604000,2.172800,3.138676,0.649000,0.845900,152.737070
2025-04-11T21:46:41Z,27.114311,-165.443275,1807.584000,2.174600,3.138828,0.649000,0.846200,152.747250
2025-04-11T21:46:42Z,27.114320,-165.443280,1807.581000,2.176100,3.138950,0.650000,0.846100,152.747250
2025-04-11T21:46:43Z,27.114329,-165.443285,1807.563000,2.176100,3.138932,0.650000,0.845900,152.747250
2025-04-11T21:46:44Z,27.114338,-165.443290,1807.520000,2.182600,3.139457,0.650000,0.846300,152.737070
2025-04-11T21:46:45Z,27.114336,-165.443288,1807.566000,2.181600,3.139447,0.652000,0.846100,152.737070
2025-04-11T21:46:46Z,27.114331,-165.443285,1807.573000,2.182700,3.139531,0.653000,0.846200,152.747250
2025-04-11T21:46:47Z,27.114327,-165.443282,1807.568000,2.184700,3.139746,0.652000,0.846000,152.737070
2025-04-11T21:46:48Z,27.114323,-165.443279,1807.547000,2.188300,3.140028,0.650000,0.846200,152.747250
2025-04-11T21:46:49Z,27.114319,-165.443276,1807.522000,2.176600,3.139102,0.650000,0.846300,152.747250
2025-04-11T21:46:50Z,27.114315,-165.443273,1807.620000,2.174300,3.138823,0.651000,0.846000,152.737070
2025-04-11T21:46:51Z,27.114311,-165.443270,1807.543000,2.175300,3.138865,0.649000,0.846100,152.747250
2025-04-11T21:46:52Z,27.114307,-165.443267,1807.574000,2.175200,3.138880,0.649000,0.846000,152.747250
2025-04-11T21:46:53Z,27.114303,-165.443264,1807.609000,2.175600,3.138963,0.652000,0.846400,152.737070
2025-04-11T21:46:54Z,27.114299,-165.443261,1807.647000,2.175700,3.138923,0.651000,0.846000,152.737070
2025-04-11T21:46:55Z,27.114295,-165.443258,1807.632000,2.175600,3.138898,0.648000,0.846400,152.747250
2025-04-11T21:46:56Z,27.114291,-165.443255,1807.669000,2.176000,3.138926,0.650000,0.846300,152.747250
2025-04-11T21:46:57Z,27.114287,-165.443252,1807.655000,2.175400,3.138896,0.653000,0.846200,152.747250
2025-04-11T21:46:58Z,27.114283,-165.443249,1807.616000,2.176400,3.138948,0.650000,0.846200,152.737070
2025-04-11T21:46:59Z,27.114279,-165.443246,1807.618000,2.175100,3.138871,0.648000,0.846300,152.747250
2025-04-11T21:47:00Z,27.114275,-165.443243,1807.662000,2.174900,3.138854,0.651000,0.846500,152.747250
2025-04-11T21:47:01Z,27.114271,-165.443240,1807.559000,2.174800,3.138850,0.649000,0.846300,152.747250
2025-04-11T21:47:02Z,27.114267,-165.443237,1807.617000,2.173800,3.138776,0.650000,0.846100,152.747250
2025-04-11T21:47:03Z,27.114263,-165.443234,1807.614000,2.173400,3.138721,0.652000,0.846300,152.747250
2025-04-11T21:47:04Z,27.114259,-165.443231,1807.650000,2.173400,3.138742,0.648000,0.846200,152.747250
2025-04-11T21:47:05Z,27.114255,-165.443228,1807.591000,2.173900,3.138768,0.649000,0.846000,152.747250
2025-04-11T21:47:06Z,27.114252,-165.443228,1807.658000,2.173700,3.138756,0.649000,0.846300,152.747250
2025-04-11T21:47:07Z,27.114253,-165.443236,1807.632000,2.173700,3.138752,0.650000,0.846000,152.747250
2025-04-11T21:47:08Z,27.114254,-165.443244,1807.632000,2.173400,3.138743,0.648000,0.846200,152.747250
2025-04-11T21:47:09Z,27.114255,-165.443251,1807.608000,2.173000,3.138700,0.649000,0.846000,152.747250
2025-04-11T21:47:10Z,27.114256,-165.443259,1807.629000,2.174200,3.138776,0.650000,0.845800,152.747250
2025-04-11T21:47:11Z,27.114257,-165.443266,1807.635000,2.174400,3.138791,0.648000,0.846300,152.747250
2025-04-11T21:47:12Z,27.114258,-165.443274,1807.595000,2.173300,3.138729,0.649000,0.846100,152.747250
2025-04-11T21:47:13Z,27.114259,-165.443282,1807.637000,2.172700,3.138680,0.651000,0.846200,152.747250
2025-04-11T21:47:14Z,27.114260,-165.443286,1807.591000,2.172600,3.138672,0.648000,0.846100,152.757420
2025-04-11T21:47:15Z,27.114259,-165.443283,1807.620000,2.173500,3.138713,0.649000,0.846200,152.747250
2025-04-11T21:47:16Z,27.114259,-165.443280,1807.590000,2.174300,3.138777,0.650000,0.846500,152.747250
2025-04-11T21:47:17Z,27.114258,-165.443277,1807.645000,2.175400,3.138878,0.649000,0.846100,152.747250
2025-04-11T21:47:18Z,27.114258,-165.443273,1807.597000,2.175600,3.138905,0.651000,0.846200,152.747250
2025-04-11T21:47:19Z,27.114257,-165.443270,1807.610000,2.175700,3.138929,0.651000,0.846200,152.747250
2025-04-11T21:47:20Z,27.114257,-165.443267,1807.595000,2.175900,3.138934,0.652000,0.846000,152.747250
2025-04-11T21:47:21Z,27.114256,-165.443264,1807.579000,2.176000,3.138923,0.651000,0.846200,152.747250
2025-04-11T21:47:22Z,27.114256,-165.443261,1807.615000,2.175500,3.138910,0.652000,0.845900,152.747250
2025-04-11T21:47:23Z,27.114255,-165.443258,1807.586000,2.175300,3.138881,0.649000,0.846300,152.747250
2025-04-11T21:47:24Z,27.114255,-165.443254,1807.634000,2.175600,3.138908,0.650000,0.846100,152.747250
2025-04-11T21:47:25Z,27.114254,-165.443251,1807.606000,2.174400,3.138821,0.651000,0.846300,152.747250
2025-04-11T21:47:26Z,27.114254,-165.443248,1807.622000,2.174100,3.138784,0.650000,0.846000,152.747250
2025-04-11T21:47:27Z,27.114253,-165.443245,1807.634000,2.174000,3.138774,0.650000,0.846000,152.747250
2025-04-11T21:47:28Z,27.114253,-165.443242,1807.590000,2.173800,3.138756,0.651000,0.846200,152.747250
2025-04-11T21:47:29Z,27.114252,-165.443239,1807.619000,2.174100,3.138780,0.650000,0.845800,152.747250
2025-04-11T21:47:30Z,27.114252,-165.443235,1807.606000,2.174600,3.138817,0.648000,0.846300,152.747250
2025-04-11T21:47:31Z,27.114251,-165.443232,1807.566000,2.174100,3.138788,0.650000,0.846200,152.747250
2025-04-11T21:47:32Z,27.114250,-165.443229,1807.611000,2.174400,3.138799,0.647000,0.845900,152.747250
2025-04-11T21:47:33Z,27.114250,-165.443226,1807.542000,2.174300,3.138788,0.649000,0.846200,152.747250
2025-04-11T21:47:34Z,27.114249,-165.443223,1807.581000,2.174400,3.138804,0.651000,0.845900,152.747250
2025-04-11T21:47:35Z,27.114248,-165.443220,1807.569000,2.174700,3.138824,0.651000,0.845900,152.747250
2025-04-11T21:47:36Z,27.114240,-165.443224,1807.599000,2.174400,3.138815,0.651000,0.846100,152.757420
2025-04-11T21:47:37Z,27.114232,-165.443227,1807.543000,2.174000,3.138786,0.649000,0.846100,152.747250
2025-04-11T21:47:38Z,27.114224,-165.443231,1807.568000,2.174000,3.138773,0.650000,0.846000,152.747250
2025-04-11T21:47:39Z,27.114216,-165.443234,1807.613000,2.174300,3.138788,0.649000,0.846100,152.747250
2025-04-11T21:47:40Z,27.114208,-165.443237,1807.520000,2.174400,3.138814,0.648000,0.846300,152.747250
2025-04-11T21:47:41Z,27.114200,-165.443241,1807.572000,2.174000,3.138770,0.649000,0.846200,152.747250
2025-04-11T21:47:42Z,27.114192,-165.443244,1807.556000,2.174300,3.138783,0.651000,0.846000,152.747250
2025-04-11T21:47:43Z,27.114188,-165.443247,1807.571000,2.174700,3.138828,0.657000,0.846000,152.747250
2025-04-11T21:47:44Z,27.114200,-165.443247,1807.563000,2.174700,3.138840,0.649000,0.846100,152.747250
2025-04-11T21:47:45Z,27.114212,-165.443248,1807.609000,2.174600,3.138827,0.647000,0.846000,152.747250
2025-04-11T21:47:46Z,27.114223,-165.443248,1807.520000,2.174200,3.138776,0.648000,0.846300,152.747250
2025-04-11T21:47:47Z,27.114235,-165.443248,1807.582000,2.174500,3.138820,0.649000,0.846100,152.747250
2025-04-11T21:47:48Z,27.114246,-165.443248,1807.519000,2.174500,3.138812,0.648000,0.846300,152.747250
2025-04-11T21:47:49Z,27.114258,-165.443249,1807.552000,2.176000,3.138910,0.651000,0.846100,152.747250
2025-04-11T21:47:50Z,27.114269,-165.443249,1807.555000,2.176800,3.138994,0.649000,0.846000,152.747250
2025-04-11T21:47:51Z,27.114278,-165.443249,1807.581000,2.175000,3.138872,0.647000,0.846000,152.747250
2025-04-11T21:47:52Z,27.114276,-165.443249,1807.592000,2.175200,3.138876,0.649000,0.846200,152.747250
2025-04-11T21:47:53Z,27.114275,-165.443250,1807.669000,2.177200,3.139034,0.652000,0.846000,152.747250
2025-04-11T21:47:54Z,27.114273,-165.443250,1807.672000,2.180200,3.139321,0.650000,0.846000,152.747250
2025-04-11T21:47:55Z,27.114271,-165.443251,1807.673000,2.179400,3.139153,0.648000,0.846000,152.747250
2025-04-11T21:47:56Z,27.114270,-165.443251,1807.621000,2.177600,3.139088,0.651000,0.846300,152.747250
2025-04-11T21:47:57Z,27.114268,-165.443251,1807.569000,2.175300,3.138890,0.648000,0.846300,152.747250
2025-04-11T21:47:58Z,27.114267,-165.443252,1807.586000,2.175400,3.138895,0.648000,0.846200,152.747250
2025-04-11T21:47:59Z,27.114265,-165.443252,1807.567000,2.176500,3.138967,0.649000,0.846200,152.747250
2025-04-11T21:48:00Z,27.114264,-165.443252,1807.553000,2.176100,3.138939,0.651000,0.846100,152.747250
2025-04-11T21:48:01Z,27.114262,-165.443253,1807.604000,2.176300,3.138954,0.650000,0.846200,152.747250
2025-04-11T21:48:02Z,27.114261,-165.443253,1807.604000,2.177800,3.139074,0.649000,0.846000,152.747250
2025-04-11T21:48:03Z,27.114259,-165.443254,1807.643000,2.177000,3.139047,0.649000,0.846200,152.747250
2025-04-11T21:48:04Z,27.114258,-165.443254,1807.565000,2.176200,3.138953,0.650000,0.846200,152.747250
2025-04-11T21:48:05Z,27.114256,-165.443254,1807.606000,2.175400,3.138891,0.649000,0.846100,152.747250
2025-04-11T21:48:06Z,27.114255,-165.443255,1807.583000,2.174700,3.138841,0.648000,0.845900,152.747250
2025-04-11T21:48:07Z,27.114253,-165.443255,1807.545000,2.175500,3.138884,0.649000,0.846200,152.747250
2025-04-11T21:48:08Z,27.114252,-165.443255,1807.516000,2.176300,3.138954,0.650000,0.846200,152.747250
2025-04-11T21:48:09Z,27.114250,-165.443256,1807.576000,2.177200,3.139030,0.651000,0.846200,152.747250
2025-04-11T21:48:10Z,27.114248,-165.443256,1807.513000,2.175600,3.138908,0.648000,0.845900,152.747250
2025-04-11T21:48:11Z,27.114247,-165.443257,1807.595000,2.175500,3.138893,0.649000,0.846200,152.747250
2025-04-11T21:48:12Z,27.114245,-165.443257,1807.588000,2.175100,3.138877,0.650000,0.846000,152.747250
2025-04-11T21:48:13Z,27.114245,-165.443256,1807.563000,2.175800,3.138939,0.649000,0.846000,152.747250
2025-04-11T21:48:14Z,27.114245,-165.443254,1807.610000,2.175300,3.138869,0.648000,0.845900,152.747250
2025-04-11T21:48:15Z,27.114245,-165.443253,1807.546000,2.176800,3.139000,0.649000,0.845900,152.757420
2025-04-11T21:48:16Z,27.114245,-165.443252,1807.591000,2.176300,3.138957,0.649000,0.846000,152.747250
2025-04-11T21:48:17Z,27.114246,-165.443250,1807.517000,2.175000,3.138868,0.648000,0.846000,152.757020
2025-04-11T21:48:18Z,27.114246,-165.443249,1807.543000,2.174500,3.138817,0.651000,0.845800,152.747250
2025-04-11T21:48:19Z,27.114246,-165.443247,1807.517000,2.174500,3.138818,0.662000,0.846000,152.757420
2025-04-11T21:48:20Z,27.114246,-165.443247,1807.541000,2.174200,3.138792,0.764000,0.846100,152.747250
2025-04-11T21:48:21Z,27.114241,-165.443258,1807.636000,2.174400,3.138811,0.697000,0.845900,152.747250
2025-04-11T21:48:22Z,27.114237,-165.443269,1807.591000,2.179700,3.139165,0.651000,0.845800,152.747250
2025-04-11T21:48:23Z,27.114233,-165.443280,1807.689000,2.176800,3.139023,0.648000,0.846200,152.747250
2025-04-11T21:48:24Z,27.114229,-165.443291,1807.701000,2.174300,3.138829,0.650000,0.845800,152.747250
2025-04-11T21:48:25Z,27.114225,-165.443302,1807.599000,2.174900,3.138851,0.651000,0.845800,152.767600
2025-04-11T21:48:26Z,27.114221,-165.443312,1807.622000,2.175200,3.138874,0.648000,0.845900,152.776550
2025-04-11T21:48:27Z,27.114217,-165.443323,1807.594000,2.174200,3.138789,0.649000,0.845900,152.757870
2025-04-11T21:48:28Z,27.114211,-165.443335,1807.618000,2.175100,3.138867,0.651000,0.846100,152.757020
2025-04-11T21:48:29Z,27.114202,-165.443350,1807.665000,2.175300,3.138877,0.650000,0.846300,152.747250
2025-04-11T21:48:30Z,27.114193,-165.443364,1807.746000,2.175000,3.138860,0.649000,0.846000,152.767600
2025-04-11T21:48:31Z,27.114183,-165.443379,1807.745000,2.175400,3.138889,0.653000,0.845800,152.757870
2025-04-11T21:48:32Z,27.114174,-165.443393,1807.786000,2.175300,3.138906,0.649000,0.846000,152.757420
2025-04-11T21:48:33Z,27.114164,-165.443408,1807.791000,2.175500,3.138897,0.649000,0.845700,152.757420
2025-04-11T21:48:34Z,27.114155,-165.443422,1807.781000,2.175000,3.138857,0.650000,0.846000,152.776550
2025-04-11T21:48:35Z,27.114146,-165.443437,1807.795000,2.174900,3.138845,0.650000,0.846300,152.747250
2025-04-11T21:48:36Z,27.114143,-165.443443,1807.768000,2.174900,3.138854,0.653000,0.845900,152.777770
2025-04-11T21:48:37Z,27.114150,-165.443436,1807.756000,2.175500,3.138911,0.650000,0.846100,152.757870
2025-04-11T21:48:38Z,27.114157,-165.443428,1807.762000,2.175900,3.138947,0.650000,0.846000,152.787950
2025-04-11T21:48:39Z,27.114164,-165.443421,1807.832000,2.176400,3.138984,0.661000,0.846100,152.767600
2025-04-11T21:48:40Z,27.114172,-165.443413,1807.835000,2.177000,3.139053,0.650000,0.845900,152.818470
2025-04-11T21:48:41Z,27.114179,-165.443406,1807.840000,2.175800,3.138930,0.649000,0.846100,152.776550
2025-04-11T21:48:42Z,27.114186,-165.443398,1807.849000,2.174800,3.138838,0.649000,0.846200,152.779100
2025-04-11T21:48:43Z,27.114193,-165.443391,1807.855000,2.174700,3.138849,0.653000,0.846000,152.786320
2025-04-11T21:48:44Z,27.114196,-165.443384,1807.808000,2.174200,3.138805,0.653000,0.846000,152.787950
2025-04-11T21:48:45Z,27.114185,-165.443377,1807.807000,2.174700,3.138834,0.648000,0.845700,152.747250
2025-04-11T21:48:46Z,27.114173,-165.443371,1807.792000,2.175300,3.138885,0.651000,0.846200,152.766790
2025-04-11T21:48:47Z,27.114161,-165.443365,1807.815000,2.175400,3.138894,0.648000,0.846100,152.747250
2025-04-11T21:48:48Z,27.114150,-165.443358,1807.856000,2.176600,3.138984,0.656000,0.846100,152.768480
2025-04-11T21:48:49Z,27.114138,-165.443352,1807.820000,2.174100,3.138803,0.649000,0.845900,152.747250
2025-04-11T21:48:50Z,27.114127,-165.443346,1807.828000,2.172800,3.138695,0.651000,0.846300,152.747250
2025-04-11T21:48:51Z,27.114115,-165.443339,1807.795000,2.173500,3.138747,0.650000,0.845900,152.767600
2025-04-11T21:48:52Z,27.114117,-165.443333,1807.858000,2.174400,3.138810,0.649000,0.846000,152.787950
2025-04-11T21:48:53Z,27.114127,-165.443328,1807.743000,2.173600,3.138738,0.651000,0.845900,152.747250
2025-04-11T21:48:54Z,27.114136,-165.443322,1807.783000,2.173900,3.138780,0.651000,0.846000,152.747250
2025-04-11T21:48:55Z,27.114146,-165.443316,1807.760000,2.174400,3.138815,0.648000,0.846300,152.747250
2025-04-11T21:48:56Z,27.114155,-165.443310,1807.775000,2.174300,3.138809,0.649000,0.846100,152.767600
2025-04-11T21:48:57Z,27.114165,-165.443304,1807.758000,2.174300,3.138804,0.654000,0.846000,152.777770
2025-04-11T21:48:58Z,27.114174,-165.443299,1807.815000,2.174200,3.138796,0.651000,0.846300,152.757420
2025-04-11T21:48:59Z,27.114183,-165.443293,1807.711000,2.174400,3.138809,0.649000,0.846200,152.747250
2025-04-11T21:49:00Z,27.114186,-165.443290,1807.718000,2.174500,3.138816,0.648000,0.846300,152.747250
2025-04-11T21:49:01Z,27.114187,-165.443288,1807.618000,2.176000,3.138902,0.649000,0.846200,152.767600
2025-04-11T21:49:02Z,27.114189,-165.443286,1807.621000,2.175200,3.138871,0.651000,0.846100,152.777770
2025-04-11T21:49:03Z,27.114190,-165.443284,1807.606000,2.174900,3.138824,0.649000,0.846400,152.747250
2025-04-11T21:49:04Z,27.114191,-165.443282,1807.580000,2.175400,3.138878,0.650000,0.846000,152.757420
2025-04-11T21:49:05Z,27.114192,-165.443280,1807.548000,2.175600,3.138920,0.648000,0.846300,152.767600
2025-04-11T21:49:06Z,27.114193,-165.443278,1807.605000,2.176000,3.138920,0.650000,0.846000,152.757420
2025-04-11T21:49:07Z,27.114195,-165.443275,1807.589000,2.176700,3.138967,0.648000,0.846300,152.757420
2025-04-11T21:49:08Z,27.114200,-165.443276,1807.524000,2.177000,3.139031,0.648000,0.846100,152.747250
2025-04-11T21:49:09Z,27.114207,-165.443277,1807.513000,2.176000,3.138970,0.652000,0.846200,152.798120
